user_id,input_path,output_path,status,error,original_input_words,sent_input_words,was_truncated,output_words,model
user_51779823,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_51779823.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_51779823.txt,skipped_existing,,17624,17624,0,352,gpt-4o-mini
user_524450e9,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_524450e9.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_524450e9.txt,skipped_existing,,15603,15603,0,348,gpt-4o-mini
user_528748a7,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_528748a7.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_528748a7.txt,skipped_existing,,29286,25000,1,332,gpt-4o-mini
user_529e3009,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_529e3009.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_529e3009.txt,skipped_existing,,6897,6897,0,342,gpt-4o-mini
user_52c9252c,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_52c9252c.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_52c9252c.txt,skipped_existing,,26917,25000,1,330,gpt-4o-mini
user_52d3881c,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_52d3881c.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_52d3881c.txt,skipped_existing,,30059,25000,1,334,gpt-4o-mini
user_52f895f1,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_52f895f1.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_52f895f1.txt,skipped_existing,,27512,25000,1,347,gpt-4o-mini
user_53325367,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_53325367.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_53325367.txt,skipped_existing,,23715,23715,0,404,gpt-4o-mini
user_5349c6cf,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_5349c6cf.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_5349c6cf.txt,skipped_existing,,8375,8375,0,374,gpt-4o-mini
user_535a7192,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_535a7192.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_535a7192.txt,skipped_existing,,20716,20716,0,413,gpt-4o-mini
user_53b85563,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_53b85563.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_53b85563.txt,skipped_existing,,41040,25000,1,394,gpt-4o-mini
user_543e79f5,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_543e79f5.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_543e79f5.txt,skipped_existing,,8471,8471,0,340,gpt-4o-mini
user_54b19b29,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_54b19b29.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_54b19b29.txt,skipped_existing,,24469,24469,0,347,gpt-4o-mini
user_54c1ebee,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_54c1ebee.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_54c1ebee.txt,skipped_existing,,16534,16534,0,347,gpt-4o-mini
user_55058479,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_55058479.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_55058479.txt,skipped_existing,,17494,17494,0,362,gpt-4o-mini
user_5526cbfd,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_5526cbfd.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_5526cbfd.txt,skipped_existing,,22507,22507,0,450,gpt-4o-mini
user_567057e7,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_567057e7.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_567057e7.txt,skipped_existing,,6864,6864,0,348,gpt-4o-mini
user_56909460,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_56909460.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_56909460.txt,skipped_existing,,7535,7535,0,377,gpt-4o-mini
user_56980aa9,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_56980aa9.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_56980aa9.txt,skipped_existing,,9580,9580,0,397,gpt-4o-mini
user_56e6d0cd,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_56e6d0cd.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_56e6d0cd.txt,skipped_existing,,16008,16008,0,410,gpt-4o-mini
user_5738db35,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_5738db35.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_5738db35.txt,skipped_existing,,12370,12370,0,413,gpt-4o-mini
user_57c1d6c0,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_57c1d6c0.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_57c1d6c0.txt,skipped_existing,,18215,18215,0,345,gpt-4o-mini
user_582ff5b2,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_582ff5b2.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_582ff5b2.txt,skipped_existing,,26888,25000,1,386,gpt-4o-mini
user_586752e4,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_586752e4.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_586752e4.txt,skipped_existing,,24966,24966,0,390,gpt-4o-mini
user_587b57d5,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_587b57d5.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_587b57d5.txt,skipped_existing,,14154,14154,0,367,gpt-4o-mini
user_5881b259,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_5881b259.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_5881b259.txt,skipped_existing,,28395,25000,1,391,gpt-4o-mini
user_58892c7c,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_58892c7c.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_58892c7c.txt,skipped_existing,,8276,8276,0,358,gpt-4o-mini
user_58bfeaad,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_58bfeaad.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_58bfeaad.txt,skipped_existing,,25246,25000,1,321,gpt-4o-mini
user_598cc905,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_598cc905.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_598cc905.txt,skipped_existing,,5461,5461,0,255,gpt-4o-mini
user_5993b36a,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_5993b36a.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_5993b36a.txt,skipped_existing,,9401,9401,0,358,gpt-4o-mini
user_59d9db83,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_59d9db83.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_59d9db83.txt,skipped_existing,,7623,7623,0,354,gpt-4o-mini
user_59e8bc2a,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_59e8bc2a.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_59e8bc2a.txt,skipped_existing,,11472,11472,0,334,gpt-4o-mini
user_5a283043,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_5a283043.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_5a283043.txt,skipped_existing,,17967,17967,0,367,gpt-4o-mini
user_5a5bee64,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_5a5bee64.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_5a5bee64.txt,skipped_existing,,43527,25000,1,349,gpt-4o-mini
user_5a6c91dd,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_5a6c91dd.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_5a6c91dd.txt,skipped_existing,,8375,8375,0,383,gpt-4o-mini
user_5a6f92a6,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_5a6f92a6.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_5a6f92a6.txt,skipped_existing,,33813,25000,1,379,gpt-4o-mini
user_5ac1a174,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_5ac1a174.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_5ac1a174.txt,skipped_existing,,19357,19357,0,312,gpt-4o-mini
user_5b698646,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_5b698646.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_5b698646.txt,skipped_existing,,15667,15667,0,342,gpt-4o-mini
user_5b714afd,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_5b714afd.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_5b714afd.txt,skipped_existing,,8814,8814,0,350,gpt-4o-mini
user_5b7d5e00,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_5b7d5e00.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_5b7d5e00.txt,skipped_existing,,10017,10017,0,327,gpt-4o-mini
user_5bc74ae7,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_5bc74ae7.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_5bc74ae7.txt,skipped_existing,,12162,12162,0,393,gpt-4o-mini
user_5c09bb3d,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_5c09bb3d.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_5c09bb3d.txt,skipped_existing,,6917,6917,0,379,gpt-4o-mini
user_5c5a0b40,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_5c5a0b40.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_5c5a0b40.txt,skipped_existing,,18090,18090,0,374,gpt-4o-mini
user_5c82df31,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_5c82df31.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_5c82df31.txt,skipped_existing,,19484,19484,0,396,gpt-4o-mini
user_5c9a0ee9,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_5c9a0ee9.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_5c9a0ee9.txt,skipped_existing,,38155,25000,1,317,gpt-4o-mini
user_5c9b579a,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_5c9b579a.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_5c9b579a.txt,skipped_existing,,21957,21957,0,382,gpt-4o-mini
user_5d1b0daf,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_5d1b0daf.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_5d1b0daf.txt,skipped_existing,,10273,10273,0,345,gpt-4o-mini
user_5d35f631,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_5d35f631.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_5d35f631.txt,skipped_existing,,9345,9345,0,312,gpt-4o-mini
user_5d7cbf11,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_5d7cbf11.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_5d7cbf11.txt,skipped_existing,,11294,11294,0,314,gpt-4o-mini
user_5dc5c2dc,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_5dc5c2dc.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_5dc5c2dc.txt,skipped_existing,,7088,7088,0,357,gpt-4o-mini
user_5e61d6d9,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_5e61d6d9.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_5e61d6d9.txt,skipped_existing,,14460,14460,0,352,gpt-4o-mini
user_5f4ee256,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_5f4ee256.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_5f4ee256.txt,skipped_existing,,31267,25000,1,376,gpt-4o-mini
user_5fddc7f1,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_5fddc7f1.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_5fddc7f1.txt,skipped_existing,,11737,11737,0,326,gpt-4o-mini
user_6011e674,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_6011e674.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_6011e674.txt,skipped_existing,,21910,21910,0,378,gpt-4o-mini
user_6058434c,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_6058434c.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_6058434c.txt,skipped_existing,,21957,21957,0,411,gpt-4o-mini
user_60a65d98,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_60a65d98.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_60a65d98.txt,skipped_existing,,10721,10721,0,334,gpt-4o-mini
user_6169d3b8,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_6169d3b8.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_6169d3b8.txt,skipped_existing,,15688,15688,0,326,gpt-4o-mini
user_61f90240,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_61f90240.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_61f90240.txt,skipped_existing,,13232,13232,0,386,gpt-4o-mini
user_62b122b9,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_62b122b9.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_62b122b9.txt,skipped_existing,,9702,9702,0,304,gpt-4o-mini
user_63110023,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_63110023.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_63110023.txt,skipped_existing,,31769,25000,1,351,gpt-4o-mini
user_636ad58f,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_636ad58f.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_636ad58f.txt,skipped_existing,,10561,10561,0,328,gpt-4o-mini
user_636d1da4,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_636d1da4.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_636d1da4.txt,skipped_existing,,6255,6255,0,376,gpt-4o-mini
user_63b4ae7a,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_63b4ae7a.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_63b4ae7a.txt,skipped_existing,,15689,15689,0,386,gpt-4o-mini
user_63b4be5f,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_63b4be5f.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_63b4be5f.txt,skipped_existing,,16412,16412,0,347,gpt-4o-mini
user_6427334a,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_6427334a.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_6427334a.txt,skipped_existing,,19171,19171,0,366,gpt-4o-mini
user_6476648d,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_6476648d.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_6476648d.txt,skipped_existing,,12464,12464,0,397,gpt-4o-mini
